year,month,price,Luxury,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,basement,yr_built,yr_renovated,lat,long
2014,7,510000,1,5,3.5,3300,7200,2.0,0,0,B,3300,0,1980,0,47.6798,-122.104
2014,9,950000,1,5,1.0,2330,5000,1.5,0,0,C,2330,0,1920,0,47.6789,-122.397
2014,7,457000,0,3,2.5,2050,5694,2.0,0,1,B,2050,0,2004,0,47.5331,-121.855
2014,12,1200000,1,5,3.5,3680,10300,1.5,0,0,C,3360,0,1927,0,47.6548,-122.28
2014,5,415000,0,3,2.5,1970,2377,2.0,0,0,B,1680,1,2008,0,47.5631,-122.297
2014,6,806000,1,4,2.5,2500,41022,1.0,0,0,B,2500,0,1997,0,47.6778,-121.994
2014,7,512000,1,2,2.5,1170,1313,2.0,0,0,B,1170,0,2007,0,47.6712,-122.378
2014,7,306000,0,2,1.5,1090,1183,2.0,0,0,B,1090,0,2008,0,47.6974,-122.349
2014,5,500000,0,3,2.5,1210,1200,2.0,0,0,B,1210,0,2008,0,47.6543,-122.345
2014,11,290000,0,3,1.0,1470,8200,1.0,0,0,B,1040,1,1953,0,47.7347,-122.302
2014,7,1200000,1,4,3.0,2760,4905,2.0,0,1,C,1840,1,1938,0,47.6591,-122.27
2014,5,485000,0,4,3.0,2340,7048,1.0,0,0,C,1340,1,1979,0,47.7306,-122.227
2014,10,226450,0,3,2.0,1730,7200,1.5,-1,0,C,1730,0,1944,0,47.3774,-122.236
2014,6,459000,0,3,2.0,1620,7330,1.0,0,0,C,1090,1,1974,0,47.7148,-122.213
2014,11,250000,0,3,1.0,1100,7470,1.0,0,0,C,1100,0,1917,0,47.5242,-121.831
2014,5,379000,0,2,1.0,940,6380,1.0,0,1,B,850,0,1940,0,47.691,-122.309
2014,7,360000,0,3,2.0,1930,15540,1.0,0,0,B,1260,1,1958,0,47.7675,-122.307
2014,6,249900,0,3,2.5,1630,7700,1.0,0,0,B,1120,1,1978,0,47.3876,-122.211
2014,5,398000,0,2,1.0,940,10945,1.5,0,0,B,850,0,1983,0,47.3364,-122.033
2014,6,850000,1,4,3.5,3740,7089,2.0,0,0,B,3160,1,2003,0,47.7059,-122.2
2014,10,775000,1,5,3.5,3290,5600,2.0,0,0,B,2670,1,2004,0,47.7056,-122.119
2014,7,1200000,1,4,2.5,3160,4620,1.5,0,1,B,2020,1,1917,2005,47.5875,-122.382
2014,5,274950,0,3,2.0,1670,7415,1.0,0,0,B,1320,1,1987,0,47.3776,-122.116
2014,8,360500,0,3,2.5,3300,11525,1.0,0,0,A,1650,1,1961,0,47.4113,-122.315
2014,6,215000,0,2,1.0,940,10450,1.0,0,0,C,850,0,1965,0,47.4261,-122.199
2014,11,334900,0,2,2.5,980,1013,2.0,0,0,B,980,0,2008,0,47.6844,-122.387
2014,12,987000,1,3,2.0,2160,15788,1.0,0,0,B,2160,0,1951,0,47.6227,-122.207
2014,7,300000,0,3,1.0,940,7598,1.0,0,0,A,850,0,1947,0,47.5483,-122.36
2014,10,497500,0,5,1.5,2170,8610,1.0,0,0,C,1230,1,1959,0,47.6111,-122.126
2014,7,735000,1,4,2.5,3100,8529,2.0,0,0,B,3100,0,1990,0,47.6252,-122.029
2014,11,219000,0,2,2.5,940,940,2.0,0,0,B,850,0,2003,0,47.5499,-122.384
2014,5,411000,0,4,3.0,2500,5257,2.0,0,0,B,2500,0,1966,0,47.5293,-122.287
2014,6,1200000,1,4,2.5,3040,7000,2.0,0,0,B,3040,0,2001,0,47.5934,-122.244
2014,12,320000,0,3,2.0,2320,7800,1.0,0,0,C,1160,1,1960,0,47.5141,-122.316
2014,7,487000,0,3,2.0,1770,10125,2.0,0,0,B,1770,0,1944,1978,47.7289,-122.353
2014,6,499500,0,3,2.5,2520,41022,1.5,0,0,B,2520,0,1988,0,47.743,-121.925
2014,12,538000,1,3,2.5,2570,7242,2.0,0,0,B,2170,1,1951,1991,47.721,-122.319
2014,9,555000,1,3,2.0,2240,11250,1.0,0,0,B,2240,0,1968,0,47.6371,-122.119
2014,10,305000,0,2,1.5,940,2142,2.0,0,0,B,850,0,2006,0,47.5917,-122.297
2014,5,592500,1,2,2.0,1420,9191,1.5,0,1,A,1420,0,1928,0,47.6979,-122.32
2014,12,627000,1,4,2.5,2750,11830,2.0,0,0,B,2750,0,2014,0,47.4698,-122.121
2014,8,499000,0,3,2.5,1460,1614,2.0,0,0,B,1180,1,2007,0,47.6781,-122.374
2014,12,998000,1,4,2.5,2910,10189,2.0,0,0,B,2910,0,1988,0,47.5465,-122.155
2014,10,490000,0,2,1.0,2180,9300,1.0,0,0,C,1090,1,1947,0,47.7032,-122.371
2014,5,255000,0,5,2.5,2060,8632,1.0,0,0,B,1030,1,1962,0,47.4877,-122.335
2014,6,489950,0,3,2.5,1820,7326,2.0,0,0,B,1820,0,1983,0,47.7133,-122.217
2014,5,705000,1,2,2.5,2200,41022,1.0,0,1,B,2200,0,2007,0,47.2458,-122.002
2014,5,1080000,1,3,2.5,3720,11610,2.0,0,0,B,3360,0,1982,0,47.636,-122.049
2014,7,390000,0,4,2.5,2154,4153,2.0,0,0,B,2154,0,2012,0,47.4557,-122.13
2014,12,280000,0,3,1.0,940,7913,1.0,0,0,B,940,0,1948,0,47.7657,-122.321
2014,6,440000,0,3,1.0,1050,7500,1.0,0,0,B,1050,0,1900,0,47.5473,-122.396
2014,11,415000,0,4,1.5,2700,14760,1.5,0,0,A,2700,0,1940,0,47.1996,-122.003
2014,7,270000,0,3,2.5,1770,8640,1.0,0,0,B,1420,1,1986,0,47.326,-122.273
2014,10,360000,0,4,2.5,2160,9528,2.0,0,0,B,2160,0,1992,0,47.3341,-122.255
2014,6,450000,0,4,1.0,2000,4676,1.5,0,0,B,1250,1,1916,1986,47.5529,-122.268
2014,11,540000,1,3,2.0,1610,3478,1.5,0,0,C,1060,1,1929,0,47.6774,-122.372
2014,10,842000,1,3,1.0,1620,4774,1.5,0,0,B,1620,0,1920,0,47.659,-122.339
2014,7,305000,0,4,1.0,2320,4683,2.0,0,0,B,2320,0,2007,0,47.3349,-122.059
2014,6,1184000,1,4,2.5,3200,7500,1.5,0,1,A,1860,1,1948,0,47.6826,-122.274
2014,11,707000,1,4,2.5,2920,17023,1.0,0,0,C,1690,1,1977,0,47.5585,-122.134
2014,5,413500,0,2,1.0,940,4000,1.0,0,0,A,850,0,1924,0,47.6959,-122.364
2014,7,345000,0,4,2.5,1983,6002,2.0,0,0,B,1983,0,2012,0,47.3281,-122.164
2014,5,239900,0,3,2.0,1410,7566,1.0,0,0,B,1410,0,1985,0,47.3674,-122.182
2014,10,342000,0,3,3.0,1260,1634,2.0,0,0,B,1260,0,1998,0,47.697,-122.349
2014,7,600000,1,4,3.0,2810,17674,1.0,0,0,C,1640,1,1978,0,47.6745,-122.144
2014,7,540000,1,4,2.0,1990,29078,2.0,0,0,B,1990,0,1984,0,47.6471,-122.057
2014,8,453000,0,3,2.5,1510,1618,2.0,0,0,B,1330,1,2011,0,47.6515,-122.384
2014,12,659000,1,2,2.0,1180,904,2.0,0,0,B,850,1,2014,0,47.6396,-122.329
2014,8,374000,0,3,1.5,1330,10640,1.0,0,0,B,1330,0,1976,0,47.7364,-122.193
2014,12,460000,0,3,2.5,2720,40813,2.0,0,0,B,2720,0,2001,0,47.2619,-122.271
2014,9,389100,0,2,1.0,940,5400,1.0,0,0,C,850,0,1948,0,47.5489,-122.271
2014,6,915000,1,5,3.5,2930,14980,2.0,0,1,B,2930,0,2013,0,47.5441,-122.117
2014,7,1200000,1,2,3.5,2700,3444,2.0,1,1,B,2700,0,1990,0,47.5684,-122.06
2014,8,215000,0,4,1.0,1380,6700,1.0,0,0,B,1190,1,1928,0,47.4871,-122.281
2014,10,215000,0,3,2.0,1290,9312,1.0,0,0,B,1290,0,1947,0,47.4811,-122.325
2014,5,244000,0,3,1.0,940,5250,1.0,0,0,C,910,0,1971,0,47.4729,-122.352
2014,10,366000,0,3,2.5,1320,4320,1.0,0,0,B,850,1,1918,0,47.5327,-122.347
2014,10,460940,0,4,2.5,3202,4964,2.0,0,0,B,3202,0,2014,0,47.3412,-122.179
2014,10,618000,1,4,1.0,2470,7350,1.0,0,0,B,1600,1,1978,0,47.6936,-122.128
2014,11,719950,1,3,2.5,2190,2416,2.0,0,0,B,2190,0,2014,0,47.6758,-122.38
2014,7,660000,1,3,2.0,2570,28500,1.0,0,0,B,1970,1,1983,0,47.7318,-122.138
2014,11,577288,1,4,3.0,2870,7200,2.0,0,0,B,2870,0,2008,0,47.5688,-122.317
2014,6,215000,0,5,2.0,1750,10284,1.0,0,0,C,1750,0,1943,0,47.5094,-122.182
2014,12,622100,1,4,2.5,2280,14290,1.5,0,0,C,1510,1,1942,0,47.7054,-122.297
2014,5,538000,1,3,2.0,1400,3825,1.5,0,0,C,1100,1,1904,0,47.6793,-122.393
2014,11,1200000,1,3,2.5,2750,6203,1.0,1,1,A,1620,1,1959,0,47.6163,-122.068
2014,11,475000,0,3,2.5,2220,41022,2.0,0,0,C,2220,0,1987,0,47.4802,-122.052
2014,6,280000,0,3,2.0,1470,8089,1.0,-1,0,B,1470,0,1987,0,47.3878,-122.316
2014,5,396675,0,2,1.0,1730,6375,2.0,-1,0,C,1730,0,1945,0,47.5357,-122.368
2014,9,317500,0,2,1.0,1000,5120,1.0,0,0,B,1000,0,1902,0,47.6088,-122.307
2014,9,1200000,1,4,3.0,3330,6990,1.5,0,1,A,2330,1,1928,0,47.5886,-122.287
2014,7,370000,0,2,1.0,940,5040,1.0,0,0,B,860,0,1956,0,47.6977,-122.365
2014,9,340000,0,4,2.5,2360,7475,2.0,0,0,B,2360,0,1992,0,47.4052,-122.17
2014,6,215000,0,2,1.0,940,2378,1.0,0,0,B,850,0,1919,0,47.5769,-122.372
2014,9,540000,1,3,2.5,1720,11656,2.0,0,0,B,1720,0,1987,1999,47.6791,-122.113
2014,8,723000,1,4,3.5,3510,9263,2.0,0,0,B,3360,0,2001,0,47.5413,-121.877
2014,7,650000,1,4,2.5,2530,6500,1.5,0,0,B,1720,1,1975,0,47.6737,-122.284
2014,11,925850,1,5,3.5,3140,14923,2.0,0,0,B,3140,0,1991,0,47.5411,-122.133
2014,7,452000,0,3,1.0,2270,41022,1.0,0,0,C,1270,1,1900,1980,47.5092,-122.195
2014,8,415000,0,3,1.0,2020,19210,1.0,0,0,B,1760,1,1949,0,47.7552,-122.229
2014,5,289000,0,3,1.0,1090,7315,1.0,0,0,A,1090,0,1981,0,47.494,-122.165
2014,5,439000,0,3,2.0,2010,41022,2.0,0,0,B,1510,1,2003,0,47.7416,-121.91
2014,11,509500,1,2,2.5,1590,1485,2.0,0,0,B,1300,1,1994,0,47.6375,-122.387
2014,8,375000,0,3,1.0,980,7296,1.0,0,0,B,980,0,1967,0,47.7292,-122.231
2014,12,299000,0,3,2.5,2450,7062,2.0,0,0,B,2450,0,1993,0,47.3061,-122.36
2014,8,810000,1,5,3.0,3740,17654,1.0,0,1,A,2299,1,1975,0,47.3379,-122.322
2014,6,430000,0,4,2.0,1890,6000,1.0,0,0,C,1110,1,1947,0,47.7274,-122.305
2014,6,405000,0,3,1.0,1410,8053,1.0,0,0,C,1410,0,1951,0,47.704,-122.367
2014,10,215000,0,2,1.0,960,5508,1.0,0,0,B,850,1,1951,0,47.5307,-122.277
2014,9,599900,1,3,3.0,3030,35123,2.0,0,0,C,1760,1,1984,0,47.4694,-122.006
2014,7,215000,0,2,2.0,1240,2493,1.0,0,0,C,1240,0,1985,0,47.3813,-122.322
2014,9,312500,0,2,1.0,940,7227,1.0,0,0,B,870,0,1948,0,47.7288,-122.331
2014,8,381000,0,3,2.0,1330,7216,1.0,0,0,B,1330,0,1969,0,47.7199,-122.18
2014,6,367300,0,5,3.0,2190,14937,2.0,0,0,B,2190,0,1993,0,47.3535,-122.273
2014,11,299950,0,3,1.0,1580,5250,1.0,0,0,A,1580,0,1954,0,47.4964,-122.168
2014,12,261950,0,3,2.5,1880,5000,2.0,0,0,B,1880,0,2010,0,47.3359,-122.054
2014,9,340000,0,3,1.0,980,7228,1.5,0,0,B,980,0,1946,0,47.7294,-122.353
2014,10,449500,0,4,2.0,2430,41022,1.0,0,0,B,1310,1,1961,0,47.4116,-122.029
2014,12,459500,0,4,2.5,2060,8968,1.0,0,0,C,1190,1,1975,0,47.7686,-122.317
2014,6,315000,0,3,1.0,960,6634,1.0,0,0,B,960,0,1952,0,47.7264,-122.31
2014,12,705000,1,4,2.5,2910,20946,2.0,0,0,C,2350,1,1976,0,47.7085,-122.24
2014,12,529000,1,4,2.0,2800,41022,2.0,0,0,B,2800,0,1934,1985,47.5204,-121.829
2014,8,424950,0,5,3.5,2760,3865,2.0,0,0,B,2760,0,2013,0,47.5049,-122.17
2014,9,400000,0,2,2.0,1800,41022,1.0,0,0,B,1420,1,1950,2008,47.4327,-122.06
2014,12,463000,0,4,3.0,1900,6000,1.0,0,1,B,1300,1,1961,0,47.495,-122.229
2014,8,495500,0,3,2.0,2130,6360,1.0,0,0,B,1720,1,1959,0,47.7059,-122.301
2014,10,247300,0,2,2.0,1140,1118,2.0,0,0,B,1040,1,2009,0,47.596,-122.311
2014,11,1200000,1,5,3.5,3740,41022,2.0,0,0,B,3360,0,2001,0,47.7666,-122.128
2014,12,570000,1,5,2.5,3370,15625,1.0,0,0,B,1770,1,1964,0,47.4223,-122.343
2014,8,306000,0,3,2.0,1560,7500,1.0,0,0,C,1560,0,1966,0,47.489,-122.18
2014,12,350000,0,3,1.0,1010,7680,1.0,0,0,C,1010,0,1967,0,47.732,-122.231
2014,9,525000,1,2,1.0,1510,3360,1.0,0,0,B,880,1,1924,0,47.6135,-122.297
2014,11,1200000,1,4,2.5,3220,20251,1.0,0,0,B,3220,0,1969,0,47.5692,-122.192
2014,11,875000,1,4,3.0,3720,14125,1.0,0,0,C,1930,1,1960,0,47.5911,-122.177
2014,6,223000,0,2,1.0,940,9869,1.0,0,0,B,910,0,1957,0,47.4572,-122.184
2014,7,750000,1,2,2.5,2630,7957,2.0,0,0,B,2630,0,2003,0,47.7106,-122.023
2014,7,280000,0,3,2.5,1580,7000,2.0,0,0,B,1580,0,1992,0,47.3659,-122.17
2014,8,534000,1,4,2.5,2130,7210,1.0,0,0,A,1330,1,1965,0,47.629,-122.117
2014,6,482000,0,3,2.5,2420,7307,2.0,0,0,B,2420,0,1998,0,47.5361,-121.871
2014,7,485000,0,4,1.0,1150,2560,1.5,0,0,B,1150,0,1909,0,47.6368,-122.355
2014,11,614000,1,4,2.5,2880,9996,1.0,0,0,C,1920,1,1981,0,47.7584,-122.143
2014,6,640000,1,3,2.5,2370,11172,2.0,0,0,B,2370,0,1993,0,47.5345,-122.179
2014,7,485000,0,3,1.5,1870,7853,1.0,0,0,B,1300,1,1962,0,47.7045,-122.281
2014,12,472000,0,3,2.0,2770,41022,2.0,0,0,B,2770,0,2004,0,47.4291,-121.842
2014,7,439990,0,3,2.5,2340,5171,2.0,0,0,B,2340,0,2013,0,47.4832,-121.772
2014,10,570000,1,4,3.0,1490,6766,1.5,0,1,A,1490,0,1915,0,47.5446,-122.382
2014,7,269900,0,3,2.5,1740,9672,1.0,0,0,C,1110,1,1963,0,47.4149,-122.181
2014,8,850000,1,5,3.5,3150,4120,2.0,0,0,B,2460,1,1911,2007,47.6754,-122.315
2014,7,602000,1,5,2.5,1640,3804,2.0,0,0,B,1640,0,1998,0,47.6103,-122.3
2014,8,249000,0,3,1.5,1580,7200,1.0,0,0,C,1080,1,1976,0,47.2761,-122.152
2014,11,750000,1,4,1.0,3050,7020,2.0,-1,1,B,2050,1,1984,0,47.571,-122.374
2014,6,375000,0,3,1.0,1160,22470,1.0,0,0,C,1160,0,1976,0,47.7595,-122.23
2014,5,480000,0,4,2.5,3250,34293,2.0,0,0,C,3250,0,1983,0,47.3496,-122.094
2014,9,500000,0,2,1.0,1510,4000,1.0,0,0,B,930,1,1924,0,47.6917,-122.38
2014,7,215000,0,5,1.0,1590,6700,1.5,0,0,B,1090,1,1942,0,47.5075,-122.35
2014,11,600000,1,4,2.5,1970,7125,1.5,0,0,B,1500,1,1908,0,47.6725,-122.293
2014,6,880000,1,4,2.5,3030,3841,2.0,0,0,B,3030,0,2005,0,47.6781,-122.369
2014,6,899950,1,4,3.5,3290,5414,2.0,0,1,B,2360,1,2006,0,47.7074,-122.219
2014,9,410000,0,2,1.5,1660,4000,1.0,0,0,B,1000,1,1950,0,47.6832,-122.304
2014,12,245000,0,3,2.5,1422,3677,2.0,0,0,B,1422,0,2012,0,47.3204,-122.178
2014,12,473000,0,3,3.0,1050,7200,1.0,0,0,B,1050,0,1985,0,47.7163,-122.303
2014,7,475000,0,2,2.0,1710,8645,1.0,0,0,C,1510,1,1923,0,47.7005,-122.313
2014,7,480000,0,3,2.5,1940,10035,2.0,0,0,C,1940,0,1994,0,47.7438,-122.172
2014,9,779000,1,3,2.5,1580,1487,2.0,0,1,B,1580,0,2009,0,47.6276,-122.359
2014,9,360000,0,4,2.5,2340,13445,2.0,0,0,B,2340,0,1990,0,47.374,-122.125
2014,8,335500,0,5,2.0,1260,8487,1.0,0,0,B,1260,0,1970,0,47.7664,-122.201
2014,7,545000,1,3,2.5,2660,20369,2.0,0,0,B,2660,0,1992,0,47.5234,-122.055
2014,9,384205,0,3,3.0,1810,3292,2.0,0,0,B,1810,0,2014,0,47.5164,-121.877
2014,12,270000,0,3,2.0,1800,7763,1.0,0,0,B,1470,1,1984,0,47.3766,-122.184
2014,7,610000,1,3,2.5,2910,12283,2.0,0,1,B,2910,0,1993,0,47.4602,-122.152
2014,11,421000,0,4,2.5,1310,8400,1.0,0,0,C,1310,0,1966,0,47.7317,-122.181
2014,8,800000,1,3,2.5,2760,9471,1.0,0,1,B,1760,1,1956,0,47.676,-122.272
2014,5,526000,1,2,2.0,1550,2400,1.5,0,0,C,1550,0,1900,0,47.654,-122.346
2014,11,468000,0,3,2.0,1570,6300,1.0,0,0,B,850,1,1953,2005,47.5565,-122.275
2014,12,415000,0,2,2.5,1130,2191,2.0,0,0,B,1130,0,2010,0,47.6861,-122.103
2014,12,835000,1,3,2.5,2960,6856,2.0,0,0,B,2960,0,2009,0,47.5906,-122.057
2014,7,645000,1,4,2.5,2860,14000,2.0,0,0,B,2860,0,1995,0,47.7306,-121.973
2014,9,900000,1,4,2.5,3620,41022,2.0,0,0,B,3360,0,1984,0,47.7204,-122.115
2014,8,300000,0,3,2.5,1880,4200,2.0,0,0,B,1880,0,2007,0,47.366,-122.017
2014,11,667500,1,3,2.0,2130,20423,1.0,0,0,B,2130,0,1953,0,47.6339,-122.192
2014,5,759000,1,3,2.5,2950,41022,1.5,0,0,B,2950,0,2006,0,47.5917,-122.068
2014,5,239950,0,5,1.0,1460,6032,2.0,0,0,C,1460,0,1941,0,47.487,-122.282
2014,10,238000,0,5,2.5,2240,9652,2.0,0,0,B,2240,0,1990,0,47.4249,-122.211
2014,10,215000,0,4,2.5,2100,19680,1.5,0,0,B,2100,0,1914,0,47.4787,-122.23
2014,10,390000,0,3,2.0,1930,12443,1.0,0,0,B,1930,0,1969,0,47.4906,-121.775
2014,6,308000,0,3,1.0,1010,8800,1.0,0,0,C,1010,0,1954,0,47.5483,-122.278
2014,7,340000,0,2,1.0,1090,6771,1.0,0,0,B,1090,0,1954,0,47.5185,-122.352
2014,8,805000,1,4,2.5,3020,3600,2.0,0,0,B,3020,0,2009,0,47.5407,-121.993
2014,6,290000,0,3,1.0,1150,8145,1.0,0,0,C,990,1,1932,0,47.7471,-122.317
2014,8,289950,0,3,2.5,2070,5013,2.0,0,0,B,2070,0,1987,0,47.3202,-122.395
2014,8,289000,0,3,2.0,1260,8400,1.0,0,0,B,1260,0,1954,0,47.4366,-122.335
2014,7,550000,1,3,2.0,1970,4166,2.0,0,1,A,1270,1,1929,0,47.5717,-122.375
2014,6,1200000,1,5,3.5,3740,37325,2.0,1,1,B,3360,1,1940,2001,47.65,-122.214
2014,11,489950,0,3,2.0,1580,4010,1.0,-1,0,C,850,1,1909,0,47.6769,-122.371
2014,6,269500,0,2,1.5,1480,7276,1.0,0,0,C,940,1,1978,0,47.4942,-122.166
2014,6,260000,0,2,1.0,940,4800,1.0,0,0,B,850,0,1922,0,47.6147,-122.3
2014,10,456000,0,4,1.5,2220,12385,1.0,0,0,B,1270,1,1978,0,47.6734,-122.185
2014,8,215000,0,2,1.0,940,2500,1.0,0,0,B,850,0,1913,1960,47.7534,-122.172
2014,6,1200000,1,4,3.5,3300,15907,2.0,0,0,A,3300,0,1985,0,47.5413,-122.216
2014,6,460000,0,3,2.0,1550,4708,1.0,0,0,C,860,1,1949,0,47.6759,-122.286
2014,6,250000,0,3,2.0,1590,7560,1.0,0,0,B,1130,1,1984,0,47.4016,-122.18
2014,7,403900,0,4,2.5,2050,8909,1.0,0,1,C,1690,1,1986,0,47.398,-122.31
2014,12,244900,0,3,1.5,1360,9980,1.0,0,0,C,1360,0,1966,0,47.4143,-122.206
2014,5,215000,0,3,1.0,1250,41022,1.0,0,0,A,1250,0,1945,0,47.4235,-122.051
2014,9,234500,0,4,2.5,1960,7875,1.0,0,0,B,1220,1,1978,0,47.3427,-122.274
2014,11,279900,0,3,1.0,1400,10800,1.0,0,0,B,1400,0,1962,0,47.719,-122.202
2014,9,555000,1,4,2.0,1760,41022,1.5,0,0,B,1760,0,1988,0,47.5882,-122.07
2014,9,599950,1,2,1.0,1150,3775,1.0,0,0,B,1150,0,1917,0,47.6539,-122.329
2014,7,615000,1,3,2.5,1910,3427,2.0,0,0,B,1910,0,2001,0,47.6324,-122.11
2014,9,318500,0,5,2.0,1550,6986,1.0,0,0,B,1030,1,1978,0,47.5503,-122.356
2014,7,400000,0,3,2.5,2020,3000,1.0,0,0,C,1010,1,1910,0,47.5621,-122.291
2014,8,1200000,1,5,1.0,3740,32909,2.0,0,0,B,3360,0,2000,0,47.6012,-122.022
2014,5,225000,0,2,1.0,1300,11867,1.5,0,0,C,1300,0,1975,0,47.3221,-121.903
2014,12,1200000,1,3,2.0,2040,41022,1.0,0,1,B,2040,0,1980,0,47.6479,-122.12
2014,7,215000,0,3,1.0,940,6612,1.0,0,0,B,920,0,1948,0,47.548,-122.284
2014,6,418000,0,4,1.5,1550,9176,1.0,0,0,B,1000,1,1956,0,47.6005,-122.129
2014,12,245000,0,4,1.5,2010,7561,1.5,0,0,C,1890,1,1921,0,47.311,-122.227
2014,8,305000,0,2,1.0,940,7250,1.0,0,0,B,860,0,1949,0,47.7206,-122.35
2014,12,653000,1,4,2.5,2160,7000,2.0,0,0,C,2160,0,1989,0,47.5659,-122.013
2014,12,255000,0,3,1.5,1020,11410,1.0,0,0,B,1020,0,1959,0,47.4811,-122.162
2014,7,550000,1,4,2.5,2050,8683,2.0,0,0,B,2050,0,1987,0,47.62,-122.043
2014,6,328423,0,3,2.5,1730,3600,2.0,0,0,B,1730,0,2014,0,47.5019,-122.34
2014,5,268500,0,2,1.0,940,8424,1.0,0,0,C,850,0,1953,0,47.7511,-122.352
2014,7,330000,0,4,2.5,2105,6093,2.0,0,0,B,2105,0,2003,0,47.3531,-122.147
2014,12,510000,1,3,2.0,2350,41022,1.5,0,0,B,2350,0,1983,0,47.6609,-121.892
2014,7,291000,0,3,1.0,1280,10500,1.5,0,0,C,1280,0,1941,0,47.566,-121.894
2014,9,505000,1,4,2.5,2350,12540,2.0,0,0,B,2350,0,1968,0,47.7732,-122.382
2014,7,705000,1,2,2.0,2320,6755,1.0,0,0,A,1380,1,1946,0,47.6398,-122.403
2014,5,465000,0,4,2.5,1820,20349,1.0,0,0,A,1340,1,1977,0,47.7415,-122.096
2014,7,1100000,1,4,3.5,3740,41022,2.0,0,0,B,3360,0,2000,0,47.6567,-122.004
2014,12,325000,0,4,2.5,1920,11603,2.0,0,0,C,1920,0,1967,0,47.4315,-122.169
2014,9,254000,0,3,2.5,1560,10608,2.0,0,0,B,1560,0,1994,0,47.3572,-122.161
2014,12,515000,1,3,2.0,1690,5100,1.5,0,0,A,1690,0,1907,0,47.6801,-122.38
2014,7,599950,1,4,3.5,2500,3080,2.0,0,0,B,1810,1,2008,0,47.6749,-122.14
2014,12,215000,0,3,1.0,1060,8000,1.0,0,0,C,1060,0,1927,0,47.305,-122.218
2014,8,339900,0,3,2.5,2420,7423,2.0,0,0,B,2420,0,1990,0,47.3199,-122.186
2014,5,215000,0,3,1.0,1050,5000,1.0,0,0,C,1050,0,1967,0,47.4923,-122.165
2014,10,434000,0,3,2.0,1660,8301,1.0,0,0,A,1660,0,1955,0,47.7647,-122.263
2014,12,215000,0,3,1.0,1090,3315,1.0,0,0,C,1090,0,1969,0,47.3159,-122.183
2014,9,428900,0,4,2.5,2598,5553,2.0,0,0,B,2598,0,2014,0,47.3412,-122.178
2014,11,399950,0,3,2.5,1400,4400,1.0,0,0,B,1400,0,1930,2014,47.553,-122.365
2014,9,320000,0,4,3.0,2110,13260,1.0,0,0,C,1290,1,1979,0,47.4513,-122.16
2014,10,360000,0,3,2.0,1510,6000,1.0,0,0,B,1060,1,1947,0,47.5535,-122.39
2014,11,456700,0,3,2.0,2820,8879,1.0,0,0,A,1540,1,1920,1957,47.5094,-122.376
2014,6,660000,1,3,3.5,1980,2850,2.0,0,0,B,1980,0,1987,0,47.6597,-122.331
2014,12,260000,0,4,3.0,2240,7200,1.0,0,0,B,1140,1,1967,0,47.3357,-122.275
2014,12,261500,0,4,2.5,2460,7800,1.0,0,0,B,1500,1,1977,0,47.3081,-122.384
2014,9,624000,1,4,3.0,1540,4140,1.5,0,0,A,1540,0,1902,0,47.6728,-122.396
2014,9,690000,1,3,2.0,1600,4400,1.0,0,0,B,1030,1,1941,0,47.6348,-122.281
2014,7,690000,1,4,2.5,3220,35400,2.0,0,0,B,3220,0,1991,0,47.7547,-122.114
2014,7,247500,0,4,2.0,2290,7765,1.0,0,0,B,2290,0,1936,1953,47.4997,-122.353
2014,11,450000,0,3,2.0,1350,7200,1.0,0,0,A,1350,0,1954,0,47.713,-122.284
2014,7,750000,1,4,2.0,2670,6250,2.0,0,0,C,2020,1,1941,0,47.6499,-122.391
2014,10,588000,1,5,3.0,3110,4464,2.0,0,0,B,3110,0,2007,0,47.7719,-122.168
2014,12,340000,0,4,2.5,2690,6099,2.0,0,0,B,2690,0,1998,0,47.3314,-122.171
2014,7,517534,1,2,1.0,940,41022,1.0,0,0,B,850,0,2006,0,47.3889,-122.482
2014,8,238000,0,3,1.0,1470,32670,1.0,0,0,B,1020,1,1958,0,47.3811,-122.144
2014,7,275000,0,3,1.0,1200,7800,1.0,0,0,C,1200,0,1954,0,47.5196,-122.371
2014,5,306000,0,3,2.5,1870,5874,2.0,0,0,B,1870,0,2005,0,47.3992,-122.163
2014,10,345000,0,4,2.5,2390,6976,2.0,0,0,B,2390,0,2003,0,47.4807,-122.182
2014,5,376000,0,2,1.0,1150,4000,1.0,0,0,B,1150,0,1947,0,47.6575,-122.394
2014,7,312000,0,2,2.0,1160,8625,1.0,0,0,C,1160,0,1941,0,47.5509,-122.366
2014,10,575575,1,3,2.0,1516,2897,1.0,0,0,B,998,1,1925,0,47.6842,-122.341
2014,10,788000,1,5,2.5,2910,9454,1.0,0,1,B,1910,1,1972,0,47.5871,-122.173
2014,7,554950,1,3,2.5,2950,10254,2.0,0,0,B,2950,0,2006,0,47.4888,-122.14
2014,10,700000,1,2,1.0,1620,9855,1.0,0,1,B,1320,1,1948,0,47.5264,-122.384
2014,11,550000,1,4,2.5,1650,7200,1.0,0,0,B,1650,0,1967,0,47.6384,-122.116
2014,5,450000,0,3,3.0,1250,892,2.0,0,0,B,1040,1,2010,0,47.5826,-122.387
